2026-04-23 18:32:46	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:32:46	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:32:46	[40080]	ERROR	HttpReq::onError (404) : Erreur : Rom/Iso/Dossier non trouvée !  
2026-04-23 18:32:47	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:32:47	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:09	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:09	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:10	[40080]	ERROR	HttpReq::onError (404) : Erreur : Rom/Iso/Dossier non trouvée !  
2026-04-23 18:33:10	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:10	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:11	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:11	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:12	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:12	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:30	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:30	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:30	[40080]	ERROR	HttpReq::onError (404) : Erreur : Rom/Iso/Dossier non trouvée !  
2026-04-23 18:33:30	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:30	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:31	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:31	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:31	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:33:32	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:04	[40080]	ERROR	HttpReq::onError (404) : Erreur : Rom/Iso/Dossier non trouvée !  
2026-04-23 18:34:04	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:04	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:04	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:04	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:05	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:05	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:05	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:05	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:22	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:22	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:22	[40080]	ERROR	HttpReq::onError (404) : Erreur : Rom/Iso/Dossier non trouvée !  
2026-04-23 18:34:22	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:22	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:23	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:23	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:25	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:26	[40080]	ERROR	Unknown help icon "cima/baixo"!
2026-04-23 18:34:30	[40080]	ERROR	GL error: glDeleteTextures(1, &_texture) failed with error code: 1282
